Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Side_is_left,Label
25.51013251371303,22.833534307442257,179.19444342568562,177.8408286540376,178.1139587144289,90.0,90.0,-90.0,-90.0,-90.0,1,Squats
2.3030540901955425,7.358217370755833,157.30162922574357,148.58512506133653,166.54087157926267,90.0,90.0,90.0,90.0,90.0,1,Squats
31.845781583305268,45.885851427212906,175.4145683803734,170.25211143458904,76.45710564548824,90.0,90.0,90.0,90.0,90.0,1,Push Ups
172.60149597652156,136.5761296505217,17.180198104627063,107.4416003708182,116.97633466599292,90.0,90.0,90.0,90.0,90.0,1,Push Ups
2.0416910091161258,21.74557289960177,133.87536502517844,130.50130044550917,171.3973468780536,90.0,90.0,90.0,90.0,90.0,1,Squats
87.52408482628536,172.71797091828788,178.8227666466447,171.7719772653421,88.01795073646402,90.0,90.0,90.0,90.0,90.0,1,No Exercise
48.15496810605638,149.77162547248727,161.0089589200276,145.30941365123095,146.6308093640492,90.0,90.0,90.0,90.0,90.0,1,Push Ups
178.0377787096319,172.66592141081208,175.56563538128916,161.9500204931135,167.2430205922993,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
98.68857829958344,99.30161911003604,179.82075973760823,177.6185777799343,178.53535702069985,90.0,90.0,-90.0,-90.0,-90.0,1,Pull ups
60.62038097543413,169.55803736436795,171.62906601580414,174.1908946687371,112.82033987573789,90.0,90.0,90.0,90.0,90.0,1,Push Ups
162.41273713254444,151.0669678712169,160.29222296197972,177.92319550238395,166.1799211953224,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
43.92178051429877,156.54745816093097,140.8412637049204,100.34722042863258,1.8538308320283503,90.0,90.0,90.0,90.0,90.0,1,Push Ups
135.1313713533997,115.74244649864502,28.568537338477828,163.85019279205932,156.12950075760696,90.0,90.0,90.0,90.0,90.0,1,Push Ups
33.719236294698106,20.163863602222776,167.75091205918022,170.59367121160176,175.61844425462206,90.0,90.0,90.0,90.0,90.0,1,Pull ups
30.022712575317268,61.350814235375886,172.35701785366606,159.01512097829203,81.93050015498063,90.0,90.0,90.0,90.0,90.0,1,Push Ups
18.51440795372884,95.70317434310812,158.69912301663217,170.89183143823604,99.93465813864282,90.0,90.0,90.0,90.0,90.0,1,Push Ups
134.75260846795797,122.32650240803083,36.19143075609105,2.02190794908768,53.03795049218407,90.0,90.0,90.0,90.0,90.0,1,Push Ups
20.259067788989004,54.06654397363848,42.56040243042281,75.40804984785206,133.63189868945238,90.0,90.0,90.0,90.0,90.0,1,Russian twists
174.47596868661674,179.9797779639709,2.5233881390480577,160.028202658976,19.95163310439589,90.0,90.0,90.0,90.0,90.0,1,Pull ups
62.051490329000565,151.7096257693901,170.88123478613312,177.46388070061298,109.28818632009202,90.0,90.0,90.0,90.0,90.0,1,Push Ups
52.55626100423941,110.98709556352964,15.584410697482111,10.37711919745289,172.794762298011,90.0,90.0,90.0,90.0,90.0,1,Push Ups
94.70716905526206,178.0361115137146,172.60120592819538,175.49780252288122,92.26565907008448,90.0,90.0,90.0,90.0,90.0,1,No Exercise
17.959659740089283,83.1326427498784,57.07909808152305,92.77800640667844,128.89443216634527,90.0,90.0,90.0,90.0,90.0,1,Russian twists
33.85839145482203,161.2722162421084,163.45309643775283,168.77040455745774,179.81177597352692,90.0,90.0,90.0,90.0,90.0,1,Squats
142.77002046026007,153.8958082339037,177.1685266208467,174.31471402209337,177.16717817923717,90.0,90.0,90.0,90.0,90.0,1,Pull ups
62.94601155247484,161.16930034996815,176.79766815049894,170.25770195962025,99.6428519103698,90.0,90.0,90.0,90.0,90.0,1,Push Ups
14.579226629367003,15.475431509976604,177.00586811539335,178.5440477307377,175.59924856521346,90.0,90.0,90.0,90.0,90.0,1,Pull ups
170.360012947074,160.31755083368438,161.7465264336742,148.36338420717246,159.21599130947956,90.0,90.0,90.0,90.0,90.0,1,Pull ups
10.6929289682136,165.897825865293,176.7048088235548,179.6165185936666,178.5934388954051,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
3.5484832471334267,165.07016982572492,179.5759543219963,176.79713089355587,161.0171907359421,90.0,90.0,90.0,90.0,90.0,1,Push Ups
76.45704014227502,147.73811360828478,166.90843484234176,179.381552869831,171.25861035003092,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
8.274900883512831,163.62795989094516,108.12070094803452,123.7023724277903,157.77140703965088,90.0,90.0,90.0,90.0,90.0,1,Russian twists
4.867810876927558,24.425209692638457,92.32228276151012,99.98235778593316,164.8366217037431,90.0,90.0,90.0,90.0,90.0,1,Squats
66.83772502790909,66.61880676232397,175.72787196585145,177.32994025920277,176.83815116458211,90.0,90.0,90.0,90.0,90.0,1,Pull ups
160.6943086004025,109.13389679670271,69.72448394111119,177.42050286008356,15.262029766673164,90.0,90.0,90.0,90.0,90.0,1,Pull ups
